stim_ID,true_label,bg_hue,bg_r,bg_g,bg_b,obj_r,obj_g,obj_b,bg_int,obj_int,delta_int,bg_sat,obj_sat,delta_sat,hsv_bg,hsv_obj,delta_hsv
211,green,blue,0.0,0.0,0.8999999999999999,0.21000000000000002,0.7,0.21000000000000002,0.8999999999999999,0.7,0.2,1.0,0.7,0.30000000000000004,"[0.666667,1.000000,0.900000]","[0.333333,0.700000,0.700000]","[-0.333333,-0.300000,-0.200000]"
212,green,yellow,0.49999999999999994,0.49999999999999994,0.24999999999999997,0.21000000000000002,0.7,0.21000000000000002,0.49999999999999994,0.7,-0.2,0.49999999999999994,0.7,-0.2,"[0.166667,0.500000,0.500000]","[0.333333,0.700000,0.700000]","[0.166667,0.200000,0.200000]"
213,green,yellow,0.49999999999999994,0.49999999999999994,0.0,0.21000000000000002,0.7,0.21000000000000002,0.49999999999999994,0.7,-0.2,1.0,0.7,0.30000000000000004,"[0.166667,1.000000,0.500000]","[0.333333,0.700000,0.700000]","[0.166667,-0.300000,0.200000]"
214,green,yellow,0.8999999999999999,0.8999999999999999,0.44999999999999996,0.21000000000000002,0.7,0.21000000000000002,0.8999999999999999,0.7,0.2,0.49999999999999994,0.7,-0.2,"[0.166667,0.500000,0.900000]","[0.333333,0.700000,0.700000]","[0.166667,0.200000,-0.200000]"
215,green,yellow,0.8999999999999999,0.8999999999999999,0.0,0.21000000000000002,0.7,0.21000000000000002,0.8999999999999999,0.7,0.2,1.0,0.7,0.30000000000000004,"[0.166667,1.000000,0.900000]","[0.333333,0.700000,0.700000]","[0.166667,-0.300000,-0.200000]"
216,blue,gray,0.0,0.0,0.0,0.21,0.21,0.3,0.0,0.3,-0.3,0.0,0.3,-0.3,"[0.000000,0.000000,0.000000]","[0.666667,0.300000,0.300000]","[-0.333333,0.300000,0.300000]"
217,blue,gray,0.7,0.7,0.7,0.21,0.21,0.3,0.7,0.3,0.4,0.0,0.3,-0.3,"[0.000000,0.000000,0.700000]","[0.666667,0.300000,0.300000]","[-0.333333,0.300000,-0.400000]"
218,blue,red,0.09999999999999998,0.08999999999999998,0.08999999999999998,0.21,0.21,0.3,0.09999999999999998,0.3,-0.2,0.09999999999999998,0.3,-0.2,"[0.000000,0.100000,0.100000]","[0.666667,0.300000,0.300000]","[-0.333333,0.200000,0.200000]"
219,blue,red,0.09999999999999998,0.01999999999999999,0.01999999999999999,0.21,0.21,0.3,0.09999999999999998,0.3,-0.2,0.8,0.3,0.5,"[0.000000,0.800000,0.100000]","[0.666667,0.300000,0.300000]","[-0.333333,-0.500000,0.200000]"
220,blue,red,0.09999999999999998,0.0,0.0,0.21,0.21,0.3,0.09999999999999998,0.3,-0.2,1.0,0.3,0.7,"[0.000000,1.000000,0.100000]","[0.666667,0.300000,0.300000]","[-0.333333,-0.700000,0.200000]"
221,blue,red,0.5,0.45,0.45,0.21,0.21,0.3,0.5,0.3,0.2,0.09999999999999998,0.3,-0.2,"[0.000000,0.100000,0.500000]","[0.666667,0.300000,0.300000]","[-0.333333,0.200000,-0.200000]"
222,blue,red,0.5,0.09999999999999998,0.09999999999999998,0.21,0.21,0.3,0.5,0.3,0.2,0.8,0.3,0.5,"[0.000000,0.800000,0.500000]","[0.666667,0.300000,0.300000]","[-0.333333,-0.500000,-0.200000]"
223,blue,red,0.5,0.0,0.0,0.21,0.21,0.3,0.5,0.3,0.2,1.0,0.3,0.7,"[0.000000,1.000000,0.500000]","[0.666667,0.300000,0.300000]","[-0.333333,-0.700000,-0.200000]"
224,blue,green,0.08999999999999998,0.09999999999999998,0.08999999999999998,0.21,0.21,0.3,0.09999999999999998,0.3,-0.2,0.09999999999999998,0.3,-0.2,"[0.333333,0.100000,0.100000]","[0.666667,0.300000,0.300000]","[0.333333,0.200000,0.200000]"
225,blue,green,0.01999999999999999,0.09999999999999998,0.01999999999999999,0.21,0.21,0.3,0.09999999999999998,0.3,-0.2,0.8,0.3,0.5,"[0.333333,0.800000,0.100000]","[0.666667,0.300000,0.300000]","[0.333333,-0.500000,0.200000]"
226,blue,green,0.0,0.09999999999999998,0.0,0.21,0.21,0.3,0.09999999999999998,0.3,-0.2,1.0,0.3,0.7,"[0.333333,1.000000,0.100000]","[0.666667,0.300000,0.300000]","[0.333333,-0.700000,0.200000]"
227,blue,green,0.45,0.5,0.45,0.21,0.21,0.3,0.5,0.3,0.2,0.09999999999999998,0.3,-0.2,"[0.333333,0.100000,0.500000]","[0.666667,0.300000,0.300000]","[0.333333,0.200000,-0.200000]"
228,blue,green,0.09999999999999998,0.5,0.09999999999999998,0.21,0.21,0.3,0.5,0.3,0.2,0.8,0.3,0.5,"[0.333333,0.800000,0.500000]","[0.666667,0.300000,0.300000]","[0.333333,-0.500000,-0.200000]"
229,blue,green,0.0,0.5,0.0,0.21,0.21,0.3,0.5,0.3,0.2,1.0,0.3,0.7,"[0.333333,1.000000,0.500000]","[0.666667,0.300000,0.300000]","[0.333333,-0.700000,-0.200000]"
230,blue,blue,0.08999999999999998,0.08999999999999998,0.09999999999999998,0.21,0.21,0.3,0.09999999999999998,0.3,-0.2,0.09999999999999998,0.3,-0.2,"[0.666667,0.100000,0.100000]","[0.666667,0.300000,0.300000]","[0.000000,0.200000,0.200000]"
231,blue,blue,0.01999999999999999,0.01999999999999999,0.09999999999999998,0.21,0.21,0.3,0.09999999999999998,0.3,-0.2,0.8,0.3,0.5,"[0.666667,0.800000,0.100000]","[0.666667,0.300000,0.300000]","[0.000000,-0.500000,0.200000]"
232,blue,blue,0.0,0.0,0.09999999999999998,0.21,0.21,0.3,0.09999999999999998,0.3,-0.2,1.0,0.3,0.7,"[0.666667,1.000000,0.100000]","[0.666667,0.300000,0.300000]","[0.000000,-0.700000,0.200000]"
233,blue,blue,0.45,0.45,0.5,0.21,0.21,0.3,0.5,0.3,0.2,0.09999999999999998,0.3,-0.2,"[0.666667,0.100000,0.500000]","[0.666667,0.300000,0.300000]","[0.000000,0.200000,-0.200000]"
234,blue,blue,0.09999999999999998,0.09999999999999998,0.5,0.21,0.21,0.3,0.5,0.3,0.2,0.8,0.3,0.5,"[0.666667,0.800000,0.500000]","[0.666667,0.300000,0.300000]","[0.000000,-0.500000,-0.200000]"
235,blue,blue,0.0,0.0,0.5,0.21,0.21,0.3,0.5,0.3,0.2,1.0,0.3,0.7,"[0.666667,1.000000,0.500000]","[0.666667,0.300000,0.300000]","[0.000000,-0.700000,-0.200000]"
236,blue,yellow,0.09999999999999998,0.09999999999999998,0.08999999999999998,0.21,0.21,0.3,0.09999999999999998,0.3,-0.2,0.09999999999999998,0.3,-0.2,"[0.166667,0.100000,0.100000]","[0.666667,0.300000,0.300000]","[-0.500000,0.200000,0.200000]"
237,blue,yellow,0.09999999999999998,0.09999999999999998,0.01999999999999999,0.21,0.21,0.3,0.09999999999999998,0.3,-0.2,0.8,0.3,0.5,"[0.166667,0.800000,0.100000]","[0.666667,0.300000,0.300000]","[-0.500000,-0.500000,0.200000]"
238,blue,yellow,0.09999999999999998,0.09999999999999998,0.0,0.21,0.21,0.3,0.09999999999999998,0.3,-0.2,1.0,0.3,0.7,"[0.166667,1.000000,0.100000]","[0.666667,0.300000,0.300000]","[-0.500000,-0.700000,0.200000]"
239,blue,yellow,0.5,0.5,0.45,0.21,0.21,0.3,0.5,0.3,0.2,0.09999999999999998,0.3,-0.2,"[0.166667,0.100000,0.500000]","[0.666667,0.300000,0.300000]","[-0.500000,0.200000,-0.200000]"
240,blue,yellow,0.5,0.5,0.09999999999999998,0.21,0.21,0.3,0.5,0.3,0.2,0.8,0.3,0.5,"[0.166667,0.800000,0.500000]","[0.666667,0.300000,0.300000]","[-0.500000,-0.500000,-0.200000]"
241,blue,yellow,0.5,0.5,0.0,0.21,0.21,0.3,0.5,0.3,0.2,1.0,0.3,0.7,"[0.166667,1.000000,0.500000]","[0.666667,0.300000,0.300000]","[-0.500000,-0.700000,-0.200000]"
242,blue,gray,0.0,0.0,0.0,0.09000000000000001,0.09000000000000001,0.3,0.0,0.3,-0.3,0.0,0.7,-0.7,"[0.000000,0.000000,0.000000]","[0.666667,0.700000,0.300000]","[-0.333333,0.700000,0.300000]"
243,blue,gray,0.7,0.7,0.7,0.09000000000000001,0.09000000000000001,0.3,0.7,0.3,0.4,0.0,0.7,-0.7,"[0.000000,0.000000,0.700000]","[0.666667,0.700000,0.300000]","[-0.333333,0.700000,-0.400000]"
244,blue,red,0.09999999999999998,0.04999999999999999,0.04999999999999999,0.09000000000000001,0.09000000000000001,0.3,0.09999999999999998,0.3,-0.2,0.49999999999999994,0.7,-0.2,"[0.000000,0.500000,0.100000]","[0.666667,0.700000,0.300000]","[-0.333333,0.200000,0.200000]"
245,blue,red,0.09999999999999998,0.0,0.0,0.09000000000000001,0.09000000000000001,0.3,0.09999999999999998,0.3,-0.2,1.0,0.7,0.30000000000000004,"[0.000000,1.000000,0.100000]","[0.666667,0.700000,0.300000]","[-0.333333,-0.300000,0.200000]"
246,blue,red,0.5,0.25,0.25,0.09000000000000001,0.09000000000000001,0.3,0.5,0.3,0.2,0.49999999999999994,0.7,-0.2,"[0.000000,0.500000,0.500000]","[0.666667,0.700000,0.300000]","[-0.333333,0.200000,-0.200000]"
247,blue,red,0.5,0.0,0.0,0.09000000000000001,0.09000000000000001,0.3,0.5,0.3,0.2,1.0,0.7,0.30000000000000004,"[0.000000,1.000000,0.500000]","[0.666667,0.700000,0.300000]","[-0.333333,-0.300000,-0.200000]"
248,blue,green,0.04999999999999999,0.09999999999999998,0.04999999999999999,0.09000000000000001,0.09000000000000001,0.3,0.09999999999999998,0.3,-0.2,0.49999999999999994,0.7,-0.2,"[0.333333,0.500000,0.100000]","[0.666667,0.700000,0.300000]","[0.333333,0.200000,0.200000]"
249,blue,green,0.0,0.09999999999999998,0.0,0.09000000000000001,0.09000000000000001,0.3,0.09999999999999998,0.3,-0.2,1.0,0.7,0.30000000000000004,"[0.333333,1.000000,0.100000]","[0.666667,0.700000,0.300000]","[0.333333,-0.300000,0.200000]"
250,blue,green,0.25,0.5,0.25,0.09000000000000001,0.09000000000000001,0.3,0.5,0.3,0.2,0.49999999999999994,0.7,-0.2,"[0.333333,0.500000,0.500000]","[0.666667,0.700000,0.300000]","[0.333333,0.200000,-0.200000]"
251,blue,green,0.0,0.5,0.0,0.09000000000000001,0.09000000000000001,0.3,0.5,0.3,0.2,1.0,0.7,0.30000000000000004,"[0.333333,1.000000,0.500000]","[0.666667,0.700000,0.300000]","[0.333333,-0.300000,-0.200000]"
252,blue,blue,0.04999999999999999,0.04999999999999999,0.09999999999999998,0.09000000000000001,0.09000000000000001,0.3,0.09999999999999998,0.3,-0.2,0.49999999999999994,0.7,-0.2,"[0.666667,0.500000,0.100000]","[0.666667,0.700000,0.300000]","[0.000000,0.200000,0.200000]"
253,blue,blue,0.0,0.0,0.09999999999999998,0.09000000000000001,0.09000000000000001,0.3,0.09999999999999998,0.3,-0.2,1.0,0.7,0.30000000000000004,"[0.666667,1.000000,0.100000]","[0.666667,0.700000,0.300000]","[0.000000,-0.300000,0.200000]"
254,blue,blue,0.25,0.25,0.5,0.09000000000000001,0.09000000000000001,0.3,0.5,0.3,0.2,0.49999999999999994,0.7,-0.2,"[0.666667,0.500000,0.500000]","[0.666667,0.700000,0.300000]","[0.000000,0.200000,-0.200000]"
255,blue,blue,0.0,0.0,0.5,0.09000000000000001,0.09000000000000001,0.3,0.5,0.3,0.2,1.0,0.7,0.30000000000000004,"[0.666667,1.000000,0.500000]","[0.666667,0.700000,0.300000]","[0.000000,-0.300000,-0.200000]"
256,blue,yellow,0.09999999999999998,0.09999999999999998,0.04999999999999999,0.09000000000000001,0.09000000000000001,0.3,0.09999999999999998,0.3,-0.2,0.49999999999999994,0.7,-0.2,"[0.166667,0.500000,0.100000]","[0.666667,0.700000,0.300000]","[-0.500000,0.200000,0.200000]"
257,blue,yellow,0.09999999999999998,0.09999999999999998,0.0,0.09000000000000001,0.09000000000000001,0.3,0.09999999999999998,0.3,-0.2,1.0,0.7,0.30000000000000004,"[0.166667,1.000000,0.100000]","[0.666667,0.700000,0.300000]","[-0.500000,-0.300000,0.200000]"
258,blue,yellow,0.5,0.5,0.25,0.09000000000000001,0.09000000000000001,0.3,0.5,0.3,0.2,0.49999999999999994,0.7,-0.2,"[0.166667,0.500000,0.500000]","[0.666667,0.700000,0.300000]","[-0.500000,0.200000,-0.200000]"
259,blue,yellow,0.5,0.5,0.0,0.09000000000000001,0.09000000000000001,0.3,0.5,0.3,0.2,1.0,0.7,0.30000000000000004,"[0.166667,1.000000,0.500000]","[0.666667,0.700000,0.300000]","[-0.500000,-0.300000,-0.200000]"
260,blue,gray,0.29999999999999993,0.29999999999999993,0.29999999999999993,0.48999999999999994,0.48999999999999994,0.7,0.29999999999999993,0.7,-0.4,0.0,0.3,-0.3,"[0.000000,0.000000,0.300000]","[0.666667,0.300000,0.700000]","[-0.333333,0.300000,0.400000]"
261,blue,gray,1.0,1.0,1.0,0.48999999999999994,0.48999999999999994,0.7,1.0,0.7,0.30000000000000004,0.0,0.3,-0.3,"[0.000000,0.000000,1.000000]","[0.666667,0.300000,0.700000]","[-0.333333,0.300000,-0.300000]"
262,blue,red,0.49999999999999994,0.44999999999999996,0.44999999999999996,0.48999999999999994,0.48999999999999994,0.7,0.49999999999999994,0.7,-0.2,0.09999999999999998,0.3,-0.2,"[0.000000,0.100000,0.500000]","[0.666667,0.300000,0.700000]","[-0.333333,0.200000,0.200000]"
263,blue,red,0.49999999999999994,0.09999999999999996,0.09999999999999996,0.48999999999999994,0.48999999999999994,0.7,0.49999999999999994,0.7,-0.2,0.8,0.3,0.5,"[0.000000,0.800000,0.500000]","[0.666667,0.300000,0.700000]","[-0.333333,-0.500000,0.200000]"
264,blue,red,0.49999999999999994,0.0,0.0,0.48999999999999994,0.48999999999999994,0.7,0.49999999999999994,0.7,-0.2,1.0,0.3,0.7,"[0.000000,1.000000,0.500000]","[0.666667,0.300000,0.700000]","[-0.333333,-0.700000,0.200000]"
265,blue,red,0.8999999999999999,0.8099999999999999,0.8099999999999999,0.48999999999999994,0.48999999999999994,0.7,0.8999999999999999,0.7,0.2,0.09999999999999998,0.3,-0.2,"[0.000000,0.100000,0.900000]","[0.666667,0.300000,0.700000]","[-0.333333,0.200000,-0.200000]"
266,blue,red,0.8999999999999999,0.17999999999999994,0.17999999999999994,0.48999999999999994,0.48999999999999994,0.7,0.8999999999999999,0.7,0.2,0.8,0.3,0.5,"[0.000000,0.800000,0.900000]","[0.666667,0.300000,0.700000]","[-0.333333,-0.500000,-0.200000]"
267,blue,red,0.8999999999999999,0.0,0.0,0.48999999999999994,0.48999999999999994,0.7,0.8999999999999999,0.7,0.2,1.0,0.3,0.7,"[0.000000,1.000000,0.900000]","[0.666667,0.300000,0.700000]","[-0.333333,-0.700000,-0.200000]"
268,blue,green,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.48999999999999994,0.48999999999999994,0.7,0.49999999999999994,0.7,-0.2,0.09999999999999998,0.3,-0.2,"[0.333333,0.100000,0.500000]","[0.666667,0.300000,0.700000]","[0.333333,0.200000,0.200000]"
269,blue,green,0.09999999999999996,0.49999999999999994,0.09999999999999996,0.48999999999999994,0.48999999999999994,0.7,0.49999999999999994,0.7,-0.2,0.8,0.3,0.5,"[0.333333,0.800000,0.500000]","[0.666667,0.300000,0.700000]","[0.333333,-0.500000,0.200000]"
270,blue,green,0.0,0.49999999999999994,0.0,0.48999999999999994,0.48999999999999994,0.7,0.49999999999999994,0.7,-0.2,1.0,0.3,0.7,"[0.333333,1.000000,0.500000]","[0.666667,0.300000,0.700000]","[0.333333,-0.700000,0.200000]"
271,blue,green,0.8099999999999999,0.8999999999999999,0.8099999999999999,0.48999999999999994,0.48999999999999994,0.7,0.8999999999999999,0.7,0.2,0.09999999999999998,0.3,-0.2,"[0.333333,0.100000,0.900000]","[0.666667,0.300000,0.700000]","[0.333333,0.200000,-0.200000]"
272,blue,green,0.17999999999999994,0.8999999999999999,0.17999999999999994,0.48999999999999994,0.48999999999999994,0.7,0.8999999999999999,0.7,0.2,0.8,0.3,0.5,"[0.333333,0.800000,0.900000]","[0.666667,0.300000,0.700000]","[0.333333,-0.500000,-0.200000]"
273,blue,green,0.0,0.8999999999999999,0.0,0.48999999999999994,0.48999999999999994,0.7,0.8999999999999999,0.7,0.2,1.0,0.3,0.7,"[0.333333,1.000000,0.900000]","[0.666667,0.300000,0.700000]","[0.333333,-0.700000,-0.200000]"
274,blue,blue,0.44999999999999996,0.44999999999999996,0.49999999999999994,0.48999999999999994,0.48999999999999994,0.7,0.49999999999999994,0.7,-0.2,0.09999999999999998,0.3,-0.2,"[0.666667,0.100000,0.500000]","[0.666667,0.300000,0.700000]","[0.000000,0.200000,0.200000]"
275,blue,blue,0.09999999999999996,0.09999999999999996,0.49999999999999994,0.48999999999999994,0.48999999999999994,0.7,0.49999999999999994,0.7,-0.2,0.8,0.3,0.5,"[0.666667,0.800000,0.500000]","[0.666667,0.300000,0.700000]","[0.000000,-0.500000,0.200000]"
276,blue,blue,0.0,0.0,0.49999999999999994,0.48999999999999994,0.48999999999999994,0.7,0.49999999999999994,0.7,-0.2,1.0,0.3,0.7,"[0.666667,1.000000,0.500000]","[0.666667,0.300000,0.700000]","[0.000000,-0.700000,0.200000]"
277,blue,blue,0.8099999999999999,0.8099999999999999,0.8999999999999999,0.48999999999999994,0.48999999999999994,0.7,0.8999999999999999,0.7,0.2,0.09999999999999998,0.3,-0.2,"[0.666667,0.100000,0.900000]","[0.666667,0.300000,0.700000]","[0.000000,0.200000,-0.200000]"
278,blue,blue,0.17999999999999994,0.17999999999999994,0.8999999999999999,0.48999999999999994,0.48999999999999994,0.7,0.8999999999999999,0.7,0.2,0.8,0.3,0.5,"[0.666667,0.800000,0.900000]","[0.666667,0.300000,0.700000]","[0.000000,-0.500000,-0.200000]"
279,blue,blue,0.0,0.0,0.8999999999999999,0.48999999999999994,0.48999999999999994,0.7,0.8999999999999999,0.7,0.2,1.0,0.3,0.7,"[0.666667,1.000000,0.900000]","[0.666667,0.300000,0.700000]","[0.000000,-0.700000,-0.200000]"
280,blue,yellow,0.49999999999999994,0.49999999999999994,0.44999999999999996,0.48999999999999994,0.48999999999999994,0.7,0.49999999999999994,0.7,-0.2,0.09999999999999998,0.3,-0.2,"[0.166667,0.100000,0.500000]","[0.666667,0.300000,0.700000]","[-0.500000,0.200000,0.200000]"
281,blue,yellow,0.49999999999999994,0.49999999999999994,0.09999999999999996,0.48999999999999994,0.48999999999999994,0.7,0.49999999999999994,0.7,-0.2,0.8,0.3,0.5,"[0.166667,0.800000,0.500000]","[0.666667,0.300000,0.700000]","[-0.500000,-0.500000,0.200000]"
282,blue,yellow,0.49999999999999994,0.49999999999999994,0.0,0.48999999999999994,0.48999999999999994,0.7,0.49999999999999994,0.7,-0.2,1.0,0.3,0.7,"[0.166667,1.000000,0.500000]","[0.666667,0.300000,0.700000]","[-0.500000,-0.700000,0.200000]"
283,blue,yellow,0.8999999999999999,0.8999999999999999,0.8099999999999999,0.48999999999999994,0.48999999999999994,0.7,0.8999999999999999,0.7,0.2,0.09999999999999998,0.3,-0.2,"[0.166667,0.100000,0.900000]","[0.666667,0.300000,0.700000]","[-0.500000,0.200000,-0.200000]"
284,blue,yellow,0.8999999999999999,0.8999999999999999,0.17999999999999994,0.48999999999999994,0.48999999999999994,0.7,0.8999999999999999,0.7,0.2,0.8,0.3,0.5,"[0.166667,0.800000,0.900000]","[0.666667,0.300000,0.700000]","[-0.500000,-0.500000,-0.200000]"
285,blue,yellow,0.8999999999999999,0.8999999999999999,0.0,0.48999999999999994,0.48999999999999994,0.7,0.8999999999999999,0.7,0.2,1.0,0.3,0.7,"[0.166667,1.000000,0.900000]","[0.666667,0.300000,0.700000]","[-0.500000,-0.700000,-0.200000]"
286,blue,gray,0.29999999999999993,0.29999999999999993,0.29999999999999993,0.21000000000000002,0.21000000000000002,0.7,0.29999999999999993,0.7,-0.4,0.0,0.7,-0.7,"[0.000000,0.000000,0.300000]","[0.666667,0.700000,0.700000]","[-0.333333,0.700000,0.400000]"
287,blue,gray,1.0,1.0,1.0,0.21000000000000002,0.21000000000000002,0.7,1.0,0.7,0.30000000000000004,0.0,0.7,-0.7,"[0.000000,0.000000,1.000000]","[0.666667,0.700000,0.700000]","[-0.333333,0.700000,-0.300000]"
288,blue,red,0.49999999999999994,0.24999999999999997,0.24999999999999997,0.21000000000000002,0.21000000000000002,0.7,0.49999999999999994,0.7,-0.2,0.49999999999999994,0.7,-0.2,"[0.000000,0.500000,0.500000]","[0.666667,0.700000,0.700000]","[-0.333333,0.200000,0.200000]"
289,blue,red,0.49999999999999994,0.0,0.0,0.21000000000000002,0.21000000000000002,0.7,0.49999999999999994,0.7,-0.2,1.0,0.7,0.30000000000000004,"[0.000000,1.000000,0.500000]","[0.666667,0.700000,0.700000]","[-0.333333,-0.300000,0.200000]"
290,blue,red,0.8999999999999999,0.44999999999999996,0.44999999999999996,0.21000000000000002,0.21000000000000002,0.7,0.8999999999999999,0.7,0.2,0.49999999999999994,0.7,-0.2,"[0.000000,0.500000,0.900000]","[0.666667,0.700000,0.700000]","[-0.333333,0.200000,-0.200000]"
291,blue,red,0.8999999999999999,0.0,0.0,0.21000000000000002,0.21000000000000002,0.7,0.8999999999999999,0.7,0.2,1.0,0.7,0.30000000000000004,"[0.000000,1.000000,0.900000]","[0.666667,0.700000,0.700000]","[-0.333333,-0.300000,-0.200000]"
292,blue,green,0.24999999999999997,0.49999999999999994,0.24999999999999997,0.21000000000000002,0.21000000000000002,0.7,0.49999999999999994,0.7,-0.2,0.49999999999999994,0.7,-0.2,"[0.333333,0.500000,0.500000]","[0.666667,0.700000,0.700000]","[0.333333,0.200000,0.200000]"
293,blue,green,0.0,0.49999999999999994,0.0,0.21000000000000002,0.21000000000000002,0.7,0.49999999999999994,0.7,-0.2,1.0,0.7,0.30000000000000004,"[0.333333,1.000000,0.500000]","[0.666667,0.700000,0.700000]","[0.333333,-0.300000,0.200000]"
294,blue,green,0.44999999999999996,0.8999999999999999,0.44999999999999996,0.21000000000000002,0.21000000000000002,0.7,0.8999999999999999,0.7,0.2,0.49999999999999994,0.7,-0.2,"[0.333333,0.500000,0.900000]","[0.666667,0.700000,0.700000]","[0.333333,0.200000,-0.200000]"
295,blue,green,0.0,0.8999999999999999,0.0,0.21000000000000002,0.21000000000000002,0.7,0.8999999999999999,0.7,0.2,1.0,0.7,0.30000000000000004,"[0.333333,1.000000,0.900000]","[0.666667,0.700000,0.700000]","[0.333333,-0.300000,-0.200000]"
296,blue,blue,0.24999999999999997,0.24999999999999997,0.49999999999999994,0.21000000000000002,0.21000000000000002,0.7,0.49999999999999994,0.7,-0.2,0.49999999999999994,0.7,-0.2,"[0.666667,0.500000,0.500000]","[0.666667,0.700000,0.700000]","[0.000000,0.200000,0.200000]"
297,blue,blue,0.0,0.0,0.49999999999999994,0.21000000000000002,0.21000000000000002,0.7,0.49999999999999994,0.7,-0.2,1.0,0.7,0.30000000000000004,"[0.666667,1.000000,0.500000]","[0.666667,0.700000,0.700000]","[0.000000,-0.300000,0.200000]"
298,blue,blue,0.44999999999999996,0.44999999999999996,0.8999999999999999,0.21000000000000002,0.21000000000000002,0.7,0.8999999999999999,0.7,0.2,0.49999999999999994,0.7,-0.2,"[0.666667,0.500000,0.900000]","[0.666667,0.700000,0.700000]","[0.000000,0.200000,-0.200000]"
299,blue,blue,0.0,0.0,0.8999999999999999,0.21000000000000002,0.21000000000000002,0.7,0.8999999999999999,0.7,0.2,1.0,0.7,0.30000000000000004,"[0.666667,1.000000,0.900000]","[0.666667,0.700000,0.700000]","[0.000000,-0.300000,-0.200000]"
300,blue,yellow,0.49999999999999994,0.49999999999999994,0.24999999999999997,0.21000000000000002,0.21000000000000002,0.7,0.49999999999999994,0.7,-0.2,0.49999999999999994,0.7,-0.2,"[0.166667,0.500000,0.500000]","[0.666667,0.700000,0.700000]","[-0.500000,0.200000,0.200000]"
301,blue,yellow,0.49999999999999994,0.49999999999999994,0.0,0.21000000000000002,0.21000000000000002,0.7,0.49999999999999994,0.7,-0.2,1.0,0.7,0.30000000000000004,"[0.166667,1.000000,0.500000]","[0.666667,0.700000,0.700000]","[-0.500000,-0.300000,0.200000]"
302,blue,yellow,0.8999999999999999,0.8999999999999999,0.44999999999999996,0.21000000000000002,0.21000000000000002,0.7,0.8999999999999999,0.7,0.2,0.49999999999999994,0.7,-0.2,"[0.166667,0.500000,0.900000]","[0.666667,0.700000,0.700000]","[-0.500000,0.200000,-0.200000]"
303,blue,yellow,0.8999999999999999,0.8999999999999999,0.0,0.21000000000000002,0.21000000000000002,0.7,0.8999999999999999,0.7,0.2,1.0,0.7,0.30000000000000004,"[0.166667,1.000000,0.900000]","[0.666667,0.700000,0.700000]","[-0.500000,-0.300000,-0.200000]"
304,yellow,gray,0.0,0.0,0.0,0.3,0.3,0.21,0.0,0.3,-0.3,0.0,0.3,-0.3,"[0.000000,0.000000,0.000000]","[0.166667,0.300000,0.300000]","[0.166667,0.300000,0.300000]"
305,yellow,gray,0.7,0.7,0.7,0.3,0.3,0.21,0.7,0.3,0.4,0.0,0.3,-0.3,"[0.000000,0.000000,0.700000]","[0.166667,0.300000,0.300000]","[0.166667,0.300000,-0.400000]"
306,yellow,red,0.09999999999999998,0.08999999999999998,0.08999999999999998,0.3,0.3,0.21,0.09999999999999998,0.3,-0.2,0.09999999999999998,0.3,-0.2,"[0.000000,0.100000,0.100000]","[0.166667,0.300000,0.300000]","[0.166667,0.200000,0.200000]"
307,yellow,red,0.09999999999999998,0.01999999999999999,0.01999999999999999,0.3,0.3,0.21,0.09999999999999998,0.3,-0.2,0.8,0.3,0.5,"[0.000000,0.800000,0.100000]","[0.166667,0.300000,0.300000]","[0.166667,-0.500000,0.200000]"
308,yellow,red,0.09999999999999998,0.0,0.0,0.3,0.3,0.21,0.09999999999999998,0.3,-0.2,1.0,0.3,0.7,"[0.000000,1.000000,0.100000]","[0.166667,0.300000,0.300000]","[0.166667,-0.700000,0.200000]"
309,yellow,red,0.5,0.45,0.45,0.3,0.3,0.21,0.5,0.3,0.2,0.09999999999999998,0.3,-0.2,"[0.000000,0.100000,0.500000]","[0.166667,0.300000,0.300000]","[0.166667,0.200000,-0.200000]"
310,yellow,red,0.5,0.09999999999999998,0.09999999999999998,0.3,0.3,0.21,0.5,0.3,0.2,0.8,0.3,0.5,"[0.000000,0.800000,0.500000]","[0.166667,0.300000,0.300000]","[0.166667,-0.500000,-0.200000]"
311,yellow,red,0.5,0.0,0.0,0.3,0.3,0.21,0.5,0.3,0.2,1.0,0.3,0.7,"[0.000000,1.000000,0.500000]","[0.166667,0.300000,0.300000]","[0.166667,-0.700000,-0.200000]"
312,yellow,green,0.08999999999999998,0.09999999999999998,0.08999999999999998,0.3,0.3,0.21,0.09999999999999998,0.3,-0.2,0.09999999999999998,0.3,-0.2,"[0.333333,0.100000,0.100000]","[0.166667,0.300000,0.300000]","[-0.166667,0.200000,0.200000]"
313,yellow,green,0.01999999999999999,0.09999999999999998,0.01999999999999999,0.3,0.3,0.21,0.09999999999999998,0.3,-0.2,0.8,0.3,0.5,"[0.333333,0.800000,0.100000]","[0.166667,0.300000,0.300000]","[-0.166667,-0.500000,0.200000]"
314,yellow,green,0.0,0.09999999999999998,0.0,0.3,0.3,0.21,0.09999999999999998,0.3,-0.2,1.0,0.3,0.7,"[0.333333,1.000000,0.100000]","[0.166667,0.300000,0.300000]","[-0.166667,-0.700000,0.200000]"
